iter,version,params,episodes,mean_rewards,total_run_time,epsilon
310,v0,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v0'}",1000,81.24,0.6600761413574219,0.0
311,v1,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v1'}",1000,85.74,0.7255444526672363,0.0
312,v0,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v0'}",100,27.48,0.11312270164489746,0.0
313,v1,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v1'}",100,23.39,0.1108705997467041,0.0
314,v0,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v0'}",100,18.4,0.10072088241577148,0.0
315,v1,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v1'}",100,21.89,0.12122416496276855,0.0
316,v0,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v0'}",100,17.28,0.09408307075500488,0.0
317,v1,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v1'}",100,26.04,0.11613774299621582,0.0
318,v0,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v0'}",100,28.8,0.42511534690856934,0.0
319,v1,"{'discount_factor_g': 0.9400000000000001, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v1'}",100,26.47,0.11041903495788574,0.0
320,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v0'}",100000,32.54,39.089365005493164,1.916246048422115e-12
321,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v1'}",100000,32.11,39.344054222106934,1.916246048422115e-12
322,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v0'}",78112,196.56,81.23629570007324,0.21889000000199438
323,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v1'}",86444,480.06,121.81116533279419,0.13557000000191105
324,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v0'}",60525,195.05,53.91913986206055,0.39476000000217026
325,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v1'}",88299,483.22,145.35600233078003,0.11702000000190357
326,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v0'}",59617,196.04,51.29812002182007,0.40384000000217934
327,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v1'}",81230,477.1,130.65787434577942,0.1877100000019632
328,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v0'}",10000,86.51,7.645600318908691,9.381755897326649e-14
329,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v1'}",10000,32.27,4.547542095184326,9.381755897326649e-14
330,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v0'}",10000,59.6,4.848153591156006,9.381755897326649e-14
331,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v1'}",10000,32.04,4.0141990184783936,9.381755897326649e-14
332,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v0'}",10000,168.17,10.876491785049438,9.381755897326649e-14
333,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v1'}",10000,237.45,12.043627262115479,9.381755897326649e-14
334,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v0'}",7965,195.87,7.845576524734497,0.2036000000000877
335,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v1'}",10000,237.28,14.398225545883179,9.381755897326649e-14
336,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v0'}",1000,18.74,0.4047365188598633,0.0
337,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v1'}",1000,16.75,0.37536001205444336,0.0
338,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v0'}",1000,39.87,0.5099935531616211,0.0
339,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v1'}",1000,19.22,0.4381098747253418,0.0
340,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v0'}",1000,32.04,0.4596729278564453,0.0
341,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v1'}",1000,21.25,0.4219672679901123,0.0
342,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v0'}",1000,85.5,0.6762521266937256,0.0
343,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v1'}",1000,36.77,0.544090747833252,0.0
344,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v0'}",100,20.82,0.10428786277770996,0.0
345,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v1'}",100,18.69,0.1087038516998291,0.0
346,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v0'}",100,18.13,0.10769248008728027,0.0
347,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v1'}",100,28.61,0.1195523738861084,0.0
348,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v0'}",100,19.36,0.10344243049621582,0.0
349,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v1'}",100,26.71,0.11233735084533691,0.0
350,v0,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v0'}",100,27.35,0.11317300796508789,0.0
351,v1,"{'discount_factor_g': 0.95, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v1'}",100,34.12,0.12273955345153809,0.0
352,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v0'}",100000,51.15,47.40260863304138,1.916246048422115e-12
353,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v1'}",100000,54.29,50.3849458694458,1.916246048422115e-12
354,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v0'}",72575,196.08,65.42676496505737,0.27426000000204975
355,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v1'}",98486,550.61,137.77194356918335,0.015150000001915798
356,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v0'}",60053,195.05,53.20001482963562,0.399480000002175
357,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v1'}",88095,475.39,148.22898840904236,0.11906000000190278
358,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v0'}",57663,195.13,50.674983501434326,0.4233800000021989
359,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v1'}",89909,479.98,165.7910454273224,0.10092000000190982
360,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v0'}",10000,52.96,4.430690050125122,9.381755897326649e-14
361,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v1'}",10000,46.94,4.6608991622924805,9.381755897326649e-14
362,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v0'}",10000,63.74,5.456500768661499,9.381755897326649e-14
363,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v1'}",10000,55.02,5.094710111618042,9.381755897326649e-14
364,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v0'}",9613,195.68,10.391621112823486,0.0388000000000939
365,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v1'}",10000,172.33,11.944859981536865,9.381755897326649e-14
366,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v0'}",7359,195.02,7.0680530071258545,0.26420000000008104
367,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v1'}",9650,484.5,14.09373140335083,0.03510000000009379
368,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v0'}",1000,29.6,0.44383955001831055,0.0
369,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v1'}",1000,45.01,0.5256223678588867,0.0
370,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v0'}",1000,78.94,0.6142053604125977,0.0
371,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v1'}",1000,63.52,0.579345703125,0.0
372,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v0'}",1000,52.98,0.5823867321014404,0.0
373,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v1'}",1000,72.94,0.7040266990661621,0.0
374,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v0'}",1000,87.82,0.7285575866699219,0.0
375,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v1'}",1000,70.78,0.6429269313812256,0.0
376,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v0'}",100,24.95,0.11353206634521484,0.0
377,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v1'}",100,32.41,0.12416768074035645,0.0
378,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v0'}",100,23.39,0.11286664009094238,0.0
379,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v1'}",100,25.47,0.11543107032775879,0.0
380,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v0'}",100,22.42,0.11161422729492188,0.0
381,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v1'}",100,28.8,0.11674785614013672,0.0
382,v0,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v0'}",100,24.36,0.11258888244628906,0.0
383,v1,"{'discount_factor_g': 0.95, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v1'}",100,19.8,0.10580825805664062,0.0
384,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v0'}",100000,31.43,38.096731662750244,1.916246048422115e-12
385,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v1'}",100000,49.54,43.60653781890869,1.916246048422115e-12
386,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v0'}",69868,195.88,63.165794372558594,0.3013300000020768
387,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v1'}",84618,479.9,115.06803131103516,0.1538300000019293
388,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v0'}",60091,195.33,52.88178324699402,0.3991000000021746
389,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v1'}",81963,475.51,128.49702644348145,0.18038000000195586
390,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v0'}",59576,196.32,51.93907809257507,0.40425000000217975
391,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v1'}",80892,475.46,129.17697978019714,0.19109000000196658
392,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v0'}",10000,33.72,4.420892000198364,9.381755897326649e-14
393,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v1'}",10000,20.74,3.3107635974884033,9.381755897326649e-14
394,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v0'}",10000,31.72,4.140121936798096,9.381755897326649e-14
395,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v1'}",10000,48.68,4.427871465682983,9.381755897326649e-14
396,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v0'}",9039,195.15,9.063726663589478,0.09620000000009554
397,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v1'}",10000,107.15,10.171032190322876,9.381755897326649e-14
398,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v0'}",8445,195.27,8.743399143218994,0.155600000000093
399,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v1'}",10000,208.54,13.07498049736023,9.381755897326649e-14
400,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v0'}",1000,16.94,0.3598053455352783,0.0
401,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v1'}",1000,47.14,0.6278491020202637,0.0
402,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v0'}",1000,37.52,0.48311471939086914,0.0
403,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v1'}",1000,15.31,0.37077927589416504,0.0
404,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v0'}",1000,21.34,0.8381407260894775,0.0
405,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v1'}",1000,27.97,0.4446744918823242,0.0
406,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v0'}",1000,52.48,0.5582120418548584,0.0
407,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v1'}",1000,83.14,0.6757171154022217,0.0
408,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v0'}",100,29.75,0.12221837043762207,0.0
409,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v1'}",100,22.32,0.11196112632751465,0.0
410,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v0'}",100,31.58,0.12009954452514648,0.0
411,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v1'}",100,27.86,0.12159347534179688,0.0
412,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v0'}",100,20.79,0.10976529121398926,0.0
413,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v1'}",100,25.47,0.1134645938873291,0.0
414,v0,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v0'}",100,20.53,0.10515666007995605,0.0
415,v1,"{'discount_factor_g': 0.96, 'discretizer': 10, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v1'}",100,40.1,0.13852930068969727,0.0
416,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v0'}",100000,38.41,46.28230047225952,1.916246048422115e-12
417,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v1'}",100000,58.73,54.31085419654846,1.916246048422115e-12
418,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v0'}",70133,195.2,62.93146753311157,0.2986800000020742
419,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v1'}",91247,477.34,142.5167498588562,0.087540000001915
420,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v0'}",62005,195.06,57.78143048286438,0.37996000000215546
421,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.05, 'version': 'v1'}",89062,475.09,148.4034035205841,0.10939000000190653
422,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v0'}",59621,195.38,55.44758343696594,0.4038000000021793
423,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.1, 'version': 'v1'}",87660,476.05,160.20806574821472,0.1234100000019011
424,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v0'}",10000,98.41,6.749027729034424,9.381755897326649e-14
425,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.001, 'version': 'v1'}",10000,44.82,4.2374091148376465,9.381755897326649e-14
426,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v0'}",10000,65.18,5.44310188293457,9.381755897326649e-14
427,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.01, 'version': 'v1'}",10000,75.67,6.038400411605835,9.381755897326649e-14
428,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v0'}",10000,165.69,10.844629764556885,9.381755897326649e-14
429,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.05, 'version': 'v1'}",10000,171.71,11.210099458694458,9.381755897326649e-14
430,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v0'}",7578,195.12,7.368494987487793,0.24230000000008345
431,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.0001, 'learning_rate_a': 0.1, 'version': 'v1'}",9418,479.05,13.023117542266846,0.05830000000009446
432,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v0'}",1000,40.09,0.480623722076416,0.0
433,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v1'}",1000,41.58,0.48087382316589355,0.0
434,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v0'}",1000,69.96,0.642158031463623,0.0
435,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v1'}",1000,26.37,0.42367076873779297,0.0
436,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v0'}",1000,74.72,0.6513373851776123,0.0
437,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v1'}",1000,45.52,0.5561544895172119,0.0
438,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v0'}",1000,87.69,0.7323198318481445,0.0
439,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v1'}",1000,80.43,0.6518800258636475,0.0
440,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v0'}",100,22.31,0.11401128768920898,0.0
441,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v1'}",100,30.88,0.12395334243774414,0.0
442,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v0'}",100,24.08,0.11993789672851562,0.0
443,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v1'}",100,16.83,0.12085652351379395,0.0
444,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v0'}",100,26.39,0.1363229751586914,0.0
445,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v1'}",100,18.28,0.1112511157989502,0.0
446,v0,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v0'}",100,19.28,0.11868619918823242,0.0
447,v1,"{'discount_factor_g': 0.96, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v1'}",100,22.14,0.12189531326293945,0.0
448,v0,"{'discount_factor_g': 0.97, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v0'}",100000,32.33,39.251418113708496,1.916246048422115e-12
449,v1,"{'discount_factor_g': 0.97, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.001, 'version': 'v1'}",100000,32.07,39.193676471710205,1.916246048422115e-12
450,v0,"{'discount_factor_g': 0.97, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v0'}",74650,195.4,70.40643787384033,0.253510000002029
451,v1,"{'discount_factor_g': 0.97, 'discretizer': 10, 'epsilon_decay_rate': 1e-05, 'learning_rate_a': 0.01, 'version': 'v1'}",100000,258.49,173.0189564228058,1.916246048422115e-12
